207	темы	тема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1123.314#1123.981
208	с	с	PREP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1123.981#1124.648
209	Собибора	Собибор	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1124.648#1125.315
210	что	что	SCONJ	_	Case=Nom	_	_	_	@vvp1934m-words#@vvp1934m#1125.315#1125.982
211	привлекло	привлечь	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1125.982#1126.649
212	Вас	вас	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@vvp1934m-words#@vvp1934m#1126.649#1127.216
213	?	?	PUNCT	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1127.216#1127.316
214	эээ	эээ	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1127.316#1127.99
215	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1128.61#1129.085
216	тема	тема	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1129.085#1129.56
217	ведь	ведь	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1129.56#1130.035
218	довольно	довольно	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1130.035#1130.51
219	несвежая	несвежий	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1131.0#1131.483
220	ну	ну	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1131.483#1131.966
221	много	много	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1131.966#1132.449
222	делали	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1132.449#1132.932
223	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1132.932#1133.415
224	аа	а	PART	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1133.415#1133.898
225	в	в	PREP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1133.898#1134.381
226	разные	разный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1134.381#1134.864
227	времена	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1134.864#1135.347
228	о	о	PREP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1135.347#1135.83
229	лагерях	лагерь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1135.83#1136.313
230	об	о	PREP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1136.313#1136.796
231	ужасах	ужас	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1136.796#1137.29
232	о	о	PREP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1137.29#1137.733
233	попытках	попытка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1137.733#1138.176
234	даже	даже	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1138.176#1138.619
235	восстать	восстать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1138.619#1139.062
236	но	но	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.062#1139.505
237	и	и	SCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.505#1139.948
238	кроме	кроме	PARENT	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.948#1140.391
239	того	то	PARENT	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1140.391#1140.834
240	на	на	PREP_	_	_	@vvp1934m-words#@vvp1934m#1140.834#1141.277
241	мой	мой	PROPNCase=Acc|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1141.277#1141.72
242	взгляд	взгляд	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1141.72#1142.163
243	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1142.163#1142.606
244	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@vvp1934m-words#@vvp1934m#1142.606#1143.049
245	не	не	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1143.049#1143.492
246	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1143.492#1143.935
247	востребована	востребовать	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@vvp1934m-words#@vvp1934m#1143.935#1144.378
248	к	к	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1144.378#1144.821
249	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1144.821#1145.264
250	но	но	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1145.264#1145.707
251	вот	вот	PRON_	_	_	_	_	@vvp1934m-words#@vvp1934m#1145.707#1146.15
252	что	что	SCONJ_	Case=Nom	_	_	_	@vvp1934m-words#@vvp1934m#1146.15#1146.593
253	Вас	Вас	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@vvp1934m-words#@vvp1934m#1146.593#1147.036
254	привлекло	привлекло	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1147.036#1147.38
255	?	?	PUNCT	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1147.38#1147.48
256	да	да	PART_	_	_	_	_	@vvp1934m-words#@vvp1934m#1151.69#1152.09
257	да	да	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.09#1152.323
258	да	да	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.323#1152.556
259	да	да	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.556#1152.79
260	конечно	конечно	PARENT_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1176.915#1177.46
261	конечно	конечно	PARENT	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1177.46#1178.005
262	да	да	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1181.3#1181.96
263	да	да	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1181.96#1182.62
264	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#849.606#850.158
265	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#850.158#850.711
266	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#850.711#851.411
267	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#851.411#852.111
268	спешка	спешка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#853.816#854.876
269	поскорее	скоро	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#855.241#855.937
270	освоить	освоить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#855.937#856.633
271	бюджет	бюджет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#856.633#857.331
272	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#859.985#860.652
273	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#860.652#861.319
274	недоделанные	недоделанный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#861.319#861.986
275	сценарии	сценарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#861.986#862.655
276	недоделанные	недоделанный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#862.655#863.742
277	локации	локация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#863.742#864.83
278	недокастинг	недокастинг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#864.847#866.827
279	актерский	актерский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#867.002#868.092
280	недорежиссеринг	недорежиссеринг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#868.092#869.817
281	актерский	актерский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#869.817#871.027
282	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#891.67#892.094
283	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#892.094#892.518
284	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#892.518#892.942
285	да	да	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#892.942#893.366
286	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#893.366#893.79
287	государство	государство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#893.79#894.214
288	должно	должен	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#894.214#894.638
289	финансировать	финансировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#894.638#895.062
290	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#895.062#895.49
291	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#895.49#895.763
292	в	в	PREP	_	_	_	_	@kyk1972m-words#@kyk1972m#895.763#896.036
293	первую	первый	NUM_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.036#896.309
294	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.309#896.582
295	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#896.582#896.855
296	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.855#897.128
297	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#897.128#897.401
298	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#897.401#897.674
299	десять	десять	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#897.674#897.947
300	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#897.947#898.22
301	пятнадцать	пятнадцать	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#898.22#898.493
302	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#898.493#898.766
303	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#898.766#899.039
304	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#899.039#899.312
305	назад	назад	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#899.312#899.59
306	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#899.59#899.959
307	в	в	PREP_	_	_	_	_	@kyk1972m-words#@kyk1972m#899.959#900.328
308	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#900.328#900.697
309	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#900.697#901.066
310	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#901.066#901.435
311	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#901.435#901.804
312	которое	который	SCONJ_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#901.804#902.175
313	ааа	аа	PART 	_	_	_	@kyk1972m-words#@kyk1972m#902.175#902.985
314	извините	извинить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#902.985#903.607
315	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#903.607#904.229
316	является	являться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#904.229#904.851
317	патриотическим	патриотический	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#904.851#905.475
318	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#905.475#905.915
319	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#905.915#906.355
320	которое	который	SCONJ_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#906.355#906.795
321	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#906.795#907.235
322	о	о	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#907.235#907.675
323	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#907.675#908.115
324	о	о	PREP_	_	_	_	@kyk1972m-words#@kyk1972m#908.115#908.48
325	нашей	наш	PRONCase=Loc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#908.48#908.845
326	стране	страна	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#908.845#909.21
327	о	о	PREP_	_	_	_	_	@kyk1972m-words#@kyk1972m#909.725#910.181
328	том	тот	PRON_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#910.181#910.637
329	кто	кто	PRON	_	Case=Nom	_	_	_	@kyk1972m-words#@kyk1972m#910.637#911.093
330	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#911.093#911.549
331	есть	есть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#911.549#912.005
332	и	и	CCONJ	_	_	_	_	@kyk1972m-words#@kyk1972m#913.39#913.793
333	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#913.793#914.196
334	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#914.196#914.6
335	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#914.81#915.14
336	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#915.14#915.47
337	относиться	относиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#915.47#915.8
338	и	и	CCONJ_	_	_	_	@kyk1972m-words#@kyk1972m#915.8#916.13
339	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#916.13#916.46
340	мм		PART_	_	_	_	@kyk1972m-words#@kyk1972m#916.46#917.2
341	военной	военный	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#917.605#917.986
342	тематике	тематика	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#917.986#918.367
343	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#918.367#918.748
344	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#918.748#919.129
345	спортивной	спортивный	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#919.129#919.51
346	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#919.51#919.891
347	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#919.891#920.272
348	мелодраммам	мелодрамма	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#920.272#920.66
349	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#920.66#921.067
350	многому	многое	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#921.067#921.474
351	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#921.474#921.881
352	многому	многое	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#921.881#922.29
353	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#934.68#935.34
354	моей	мой	PRON_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#935.34#936.0
355	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#936.0#936.66
356	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#936.66#937.32
357	Левиафан	Левиафан	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#937.32#937.98
358	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#937.98#938.64
359	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#938.64#939.3
360	щас	щас	PART_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#940.185#940.446
361	щас	щас	PART_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#940.446#940.707
362	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#940.707#940.968
363	Вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@kyk1972m-words#@kyk1972m#940.968#941.229
364	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#941.229#941.49
365	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#941.49#942.018
366	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#942.018#942.546
367	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#942.546#943.074
368	разное	разный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#943.074#943.602
369	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#943.602#944.13
370	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#944.13#944.658
371	ааа	аа	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#944.658#945.19
372	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#945.19#945.575
373	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#945.575#945.96
374	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#945.96#946.345
375	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#946.345#946.73
376	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#946.73#947.115
377	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#947.115#947.5
378	минус	минус	NON	_	_	_	@kyk1972m-words#@kyk1972m#947.5#947.89
379	анти	анть PART	_	_	@kyk1972m-words#@kyk1972m#948.995#949.642
380	патриотическое	патриотический	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#949.642#950.29
381	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#950.29#950.63
382	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#950.63#950.97
383	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#950.97#951.29
384	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#951.29#951.61
385	да	да	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#951.61#951.93
386	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#951.93#952.437
387	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#952.437#952.944
388	да	да	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#952.944#953.451
389	ааа	аа	PART_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#953.451#953.96
390	еще	еще	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#953.96#954.436
391	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#954.436#954.912
392	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#954.912#955.39
393	потому	потому	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#955.68#956.081
394	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#956.081#956.482
395	в	в	PREP_	_	_	_	_	@kyk1972m-words#@kyk1972m#956.482#956.883
396	первую	первый	NUM_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#956.883#957.284
397	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#957.284#957.685
398	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#957.685#958.086
399	направлено	направить	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@kyk1972m-words#@kyk1972m#958.086#958.487
400	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#958.487#958.888
401	на	на	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#958.888#959.289
402	наш	наш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#959.289#959.69
403	прокат	прокат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#959.69#960.091
404	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#960.091#960.492
405	на	на	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#960.492#960.893
406	фестиваль	фестиваль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#960.893#961.3
407	ну	ну	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#961.59#961.964
408	по	по	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#961.964#962.338
409	крайней	крайний	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#962.338#962.712
410	мере	мера	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#962.712#963.086
411	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#963.086#963.46
412	как	как	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#963.46#963.834
413	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#963.834#964.208
